emp_no,first_name,last_name,title,dept_name
417412,Genta,Barriga,Senior Staff,Marketing
417413,Youjian,Oxman,Senior Staff,Customer Service
417415,Horward,Dulay,Senior Engineer,Development
417426,Rance,Geffroy,Senior Staff,Human Resources
417428,Rance,Beerel,Senior Engineer,Production
417432,Abdulla,Lorch,Senior Staff,Development
417435,Bouchung,Zaumen,Senior Staff,Sales
417441,Renny,Pietracaprina,Senior Engineer,Development
417453,Cullen,Radwan,Staff,Finance
417457,Srinidhi,Harllee,Senior Staff,Customer Service
417459,Xiaoqiang,Wolniewicz,Senior Engineer,Production
417461,Jaques,Versino,Technique Leader,Development
417469,Sukumar,Akiyama,Engineer,Development
417475,Badri,Budinsky,Engineer,Production
417478,Toshimi,Ashish,Senior Engineer,Production
417480,Faiza,Lorie,Engineer,Production
417483,Lidong,Neiman,Senior Staff,Sales
417484,Charlene,Narwekar,Senior Staff,Sales
417488,Cullen,Peron,Senior Engineer,Development
417489,Brewster,Swist,Assistant Engineer,Quality Management
417492,Shaleah,Vidal,Senior Engineer,Research
417496,Ravishankar,Nollmann,Senior Staff,Research
417512,Mayuko,Underwood,Senior Staff,Finance
417523,Heekeun,Pepe,Senior Staff,Sales
417524,Foong,Alameldin,Staff,Marketing
417531,Hirochika,Malabarba,Senior Staff,Customer Service
417532,Chinho,Grospietsch,Senior Staff,Research
417534,Nadjib,Sudbeck,Senior Staff,Sales
417539,Dhritiman,Hanabata,Engineer,Production
417540,Marek,Aamodt,Senior Engineer,Production
417541,Bluma,Atchley,Senior Staff,Research
417550,Palash,Niizuma,Senior Engineer,Production
417551,Tomofumi,Bergere,Staff,Research
417559,Boaz,Minakawa,Senior Engineer,Development
417560,Menkae,Porotnikoff,Senior Staff,Production
417567,Mizuhito,Zultner,Senior Staff,Marketing
417568,Seongbae,Siksek,Senior Engineer,Research
417569,Oguz,Cromarty,Staff,Sales
417574,Danny,Bage,Senior Engineer,Production
417575,Shin,Zweizig,Senior Staff,Sales
417580,Chriss,Ossenbruggen,Senior Staff,Sales
417581,Toshimitsu,Takkinen,Senior Staff,Customer Service
417585,Arif,Muchinsky,Senior Staff,Finance
417589,Hercules,Mateescu,Staff,Sales
417593,Sanjit,Swan,Senior Staff,Marketing
417606,Tremaine,Kaelbling,Senior Engineer,Production
417607,Ebru,Bakhtari,Assistant Engineer,Development
417608,Kish,Templeman,Senior Staff,Human Resources
417613,Xinan,Rajala,Staff,Sales
417614,Bernice,Luck,Senior Staff,Customer Service
417618,Sachio,Debuse,Engineer,Development
417621,Premal,Spinelli,Senior Staff,Marketing
417624,Candido,Couchot,Staff,Sales
417628,Shen,Munch,Staff,Marketing
417632,Zengping,Chenney,Senior Staff,Research
417637,Ute,Vitiello,Senior Staff,Sales
417642,Sreenivas,Pintelas,Engineer,Production
417643,Almudena,Gurbaxani,Senior Staff,Marketing
417646,Denis,Juneja,Senior Engineer,Development
417648,Jolita,Vitiello,Engineer,Development
417651,Prodip,Erdmenger,Senior Engineer,Development
417655,Pantung,Krohm,Senior Engineer,Quality Management
417660,Gunilla,Muntz,Staff,Marketing
417681,Holgard,Koprowski,Senior Staff,Research
417682,Monique,Salvesen,Engineer,Production
417684,Aloys,Delgrange,Engineer,Research
417685,Shigeaki,Fiebach,Senior Staff,Finance
417687,Nahla,Pulkowski,Engineer,Development
417691,Boriana,Coney,Senior Staff,Sales
417694,Guadalupe,Quadeer,Staff,Finance
417702,Moriyoshi,Baik,Senior Staff,Finance
417712,Shiv,Cyne,Staff,Production
417713,Kousuke,Figueira,Technique Leader,Development
417720,Sivanarayana,Kopetz,Senior Engineer,Production
417722,Georg,Dalton,Senior Staff,Research
417725,Janalee,Emmart,Senior Staff,Sales
417729,Bartek,Douceur,Engineer,Quality Management
417730,Sudharsan,Kalsbeek,Staff,Sales
417734,Maren,Tokunaga,Staff,Sales
417735,Tua,Kragelund,Senior Engineer,Development
417752,Lalit,Portugali,Senior Engineer,Production
417755,Uma,Schieder,Senior Staff,Research
417765,Jiong,Lyonns,Senior Staff,Sales
417766,Lech,Sidje,Senior Staff,Customer Service
417768,Kotesh,Sluis,Staff,Sales
417772,Marie,Joslin,Assistant Engineer,Production
417778,Leaf,Codenie,Staff,Human Resources
417784,Sreekrishna,Carrere,Senior Engineer,Development
417786,Shuho,Monarch,Staff,Customer Service
417788,Boutros,Gewali,Senior Staff,Sales
417797,Arve,Bridgland,Senior Engineer,Production
417799,Harjit,Garigliano,Staff,Sales
417804,Ioana,McDermid,Senior Engineer,Production
417806,Zhenhua,Rahimi,Senior Engineer,Research
417808,Gift,Cincotta,Staff,Marketing
417815,Khaled,Maksimenko,Technique Leader,Development
417816,Fumiko,Schlenzig,Senior Staff,Marketing
417820,Qiwen,Cheshire,Senior Engineer,Development
417824,Toong,Lanphier,Senior Staff,Sales
417825,Fumino,Cronan,Senior Engineer,Customer Service
417833,Torsten,Ducloy,Technique Leader,Production
417835,Doohun,Baby,Senior Engineer,Production
417840,Goh,Sessa,Senior Staff,Marketing
417843,Uwe,Kropatsch,Senior Engineer,Production
417844,Tayeb,Marwedel,Engineer,Production
417846,Xumin,Pileggi,Senior Staff,Marketing
417862,Vugranam,Hooghiemstra,Staff,Finance
417868,Boaz,DasSarma,Senior Staff,Human Resources
417869,Takanari,Ramsak,Senior Staff,Research
417871,Sachar,Fargier,Engineer,Development
417878,Manohar,Moffat,Senior Engineer,Production
417880,Mandell,Soicher,Senior Staff,Sales
417883,Piyush,DiGiano,Senior Engineer,Development
417884,Shrikanth,Eppinger,Technique Leader,Development
417887,Oksana,Munke,Senior Engineer,Production
417897,Denis,Lichtner,Technique Leader,Production
417898,Tiina,Emiris,Senior Staff,Sales
417903,Magdalena,Itzfeldt,Senior Engineer,Production
417904,Reinhard,Schrift,Senior Staff,Sales
417910,Mansur,Candan,Senior Staff,Research
417911,Charlene,Furedi,Senior Engineer,Production
417912,George,Diderrich,Technique Leader,Quality Management
417924,Constantijn,Luit,Senior Engineer,Production
417937,Lena,Fabrizio,Senior Engineer,Development
417938,Eldridge,Bratsberg,Staff,Sales
417949,Werner,Peyn,Engineer,Quality Management
417952,Alagu,Kampfer,Senior Staff,Sales
417954,Gor,Pargaonkar,Senior Engineer,Production
417955,Domenico,Flexer,Senior Engineer,Development
417956,Ziya,Rajala,Senior Engineer,Production
417964,Yagil,Nishimukai,Engineer,Development
417965,Hercules,Vasanthakumar,Senior Staff,Finance
417970,Aluzio,Rosay,Senior Staff,Sales
417974,Ramya,Shumilov,Senior Staff,Research
417977,Jenwei,Farrag,Senior Engineer,Customer Service
417979,Zhenhua,Mungall,Senior Staff,Finance
417980,Elvis,Talmon,Senior Staff,Sales
417987,Kiyokazu,Murthy,Senior Staff,Research
418010,Dmitri,Selenyi,Engineer,Development
418021,Basant,Caine,Senior Staff,Sales
418023,Mara,Puppo,Senior Engineer,Development
418026,Hugh,Mawatari,Senior Staff,Customer Service
418030,Freyja,Bashian,Technique Leader,Production
418032,Taisook,Taubenfeld,Technique Leader,Development
418033,Wonhee,Paludetto,Senior Staff,Human Resources
418047,Danae,Hutter,Senior Staff,Marketing
418048,Sashi,Stamatiou,Senior Engineer,Production
418055,Larisa,Chinin,Staff,Production
418056,Mokhtar,Nollmann,Engineer,Production
418070,Barry,Narahara,Engineer,Development
418071,Tze,Krybus,Engineer,Production
418083,Khalid,Brodal,Senior Engineer,Development
418089,Stabislas,Karner,Senior Staff,Customer Service
418093,Danae,Setiz,Senior Engineer,Development
418098,Sigeru,Esposito,Senior Engineer,Development
418099,Moriyoshi,Whitcomb,Senior Engineer,Production
418108,Shounak,Conde,Senior Staff,Sales
418112,Manton,Norsworthy,Senior Staff,Finance
418114,Xiadong,Braunmuhl,Senior Staff,Sales
418117,Boguslaw,Shobatake,Senior Staff,Sales
418120,Xiadong,Zizka,Senior Staff,Research
418121,Chenye,Sanella,Technique Leader,Development
418128,Lokesh,Baik,Senior Staff,Human Resources
418131,Nevin,Raczkowsky,Senior Staff,Marketing
418133,Soenke,Alblas,Senior Engineer,Research
418140,Lalit,McClurg,Senior Staff,Customer Service
418142,Hugh,Morrin,Senior Staff,Customer Service
418143,Haldon,Zockler,Engineer,Development
418146,Mara,Murillo,Senior Staff,Finance
418149,Xuejun,Luiz,Senior Engineer,Production
418150,Huican,Bojadziev,Senior Staff,Sales
418152,Khoa,Tomescu,Engineer,Development
418155,Billur,Krogh,Staff,Marketing
418160,Ebbe,Marrevee,Senior Engineer,Production
418163,Bedrich,Fiebach,Senior Engineer,Quality Management
418169,Tsutomu,Kusakari,Senior Engineer,Production
418172,Frederique,Panienski,Technique Leader,Production
418176,Takahira,Merey,Staff,Research
418180,Kersti,Mansanne,Engineer,Development
418181,Kwok,Kushner,Senior Staff,Sales
418199,Bedrich,Bugaenko,Senior Engineer,Development
418200,Ronnie,Siprelle,Senior Engineer,Production
418202,Clyde,Perna,Senior Engineer,Production
418204,Nitsan,Improta,Senior Staff,Research
418213,Wayne,Senzako,Assistant Engineer,Development
418215,Gennadi,Eterovic,Engineer,Development
418216,Taegyun,Hoogerwoord,Senior Engineer,Production
418219,Babette,Hasham,Technique Leader,Production
418223,Gritta,Alvarado,Engineer,Development
418224,Maris,Besancenot,Senior Engineer,Production
418226,Venkatesan,Vernadat,Technique Leader,Development
418235,Janche,Schieder,Senior Engineer,Production
418236,Yannik,Shokrollahi,Senior Engineer,Production
418239,Josyula,Motley,Senior Engineer,Production
418240,Amabile,Sewelson,Senior Staff,Marketing
418241,Hairong,Mayerwieser,Engineer,Quality Management
418243,Sanjeeva,Talmon,Engineer,Production
418245,Oksana,Uehara,Senior Staff,Human Resources
418246,Mabry,Zuberek,Senior Staff,Finance
418247,Oscar,Oppitz,Senior Staff,Marketing
418248,Woody,Munoz,Senior Staff,Sales
418256,Trygve,Servieres,Engineer,Customer Service
418258,Hugo,Szemeredi,Senior Staff,Finance
418259,Ziva,Vakili,Technique Leader,Production
418260,Erez,Ligten,Senior Engineer,Production
418262,Kousuke,Kossowski,Senior Staff,Customer Service
418269,Yuriy,Breugel,Senior Engineer,Production
418281,Tianruo,Murtafg,Senior Staff,Sales
418282,Yechiam,Luit,Senior Staff,Finance
418290,Remzi,Demizu,Staff,Sales
418298,Arvin,Pusterhofer,Senior Engineer,Production
418309,Danel,Petereit,Senior Engineer,Production
418311,Chenxi,Tiemann,Senior Staff,Sales
418313,Ortrud,Lamma,Senior Engineer,Quality Management
418317,Mary,Pietrzykowski,Senior Staff,Customer Service
418318,Monique,Gini,Senior Engineer,Development
418320,Keiichiro,McClure,Senior Engineer,Development
418322,Bogdan,Makinen,Senior Engineer,Quality Management
418323,Atilio,Honglei,Senior Staff,Human Resources
418324,Harjit,Rotem,Technique Leader,Development
418327,Chanjung,Kragelund,Engineer,Development
418332,Koichi,Cannard,Senior Engineer,Production
418335,Kwok,Dalton,Senior Staff,Sales
418337,Eberhardt,Ramras,Staff,Marketing
418338,Jungsoon,Chiola,Senior Engineer,Development
418343,Sumant,Hainaut,Staff,Human Resources
418344,Arlette,Dulli,Senior Engineer,Development
418352,Idoia,Solares,Senior Staff,Sales
418354,Giordano,Woycyznski,Technique Leader,Development
418357,Heng,Kroha,Senior Staff,Production
418362,Xudong,Melton,Staff,Customer Service
418367,Zengping,Cullers,Staff,Sales
418372,Tua,Sethi,Engineer,Quality Management
418374,Barry,Mullainathan,Senior Staff,Marketing
418380,Kazuhiko,Gornas,Senior Engineer,Production
418382,Masaki,Preusig,Senior Engineer,Development
418383,Jaques,Chandrasekhar,Senior Engineer,Development
418384,Yoshimitsu,Compeau,Senior Engineer,Production
418390,Tzvetan,Kalafatis,Senior Staff,Sales
418391,Charmane,Wegerle,Senior Engineer,Development
418393,Mats,Uhrig,Senior Staff,Marketing
418394,Takanari,Schoegge,Staff,Sales
418397,Shichao,Dredge,Senior Staff,Sales
418398,Candido,Krupka,Senior Staff,Customer Service
418406,Sangeeta,Kavanagh,Engineer,Production
418410,Naftali,Cannard,Senior Engineer,Production
418412,Oscar,Leivant,Assistant Engineer,Development
418420,Vasiliy,Flanders,Staff,Sales
418422,Paraskevi,Knightly,Senior Staff,Sales
418427,Palash,Thimonier,Senior Staff,Customer Service
418428,Serenella,Schaaf,Senior Engineer,Production
418435,Makato,Erev,Staff,Sales
418436,Christfried,Czap,Senior Engineer,Production
418437,Zdislav,Wilharm,Engineer,Development
418449,Dipayan,Lunn,Staff,Sales
418451,Niclas,Kolvik,Senior Engineer,Production
418454,Goetz,Fasbender,Engineer,Production
418458,Seongbae,Kolvik,Staff,Marketing
418459,Pascal,Zultner,Senior Staff,Human Resources
418463,Takanari,Mansanne,Senior Engineer,Customer Service
418467,Indrajit,Binkley,Senior Staff,Marketing
418470,Kayoko,Ulupinar,Senior Engineer,Quality Management
418472,Shaibal,Ducloy,Senior Engineer,Development
418474,Qingxiang,Schade,Senior Staff,Customer Service
418482,Arto,Cincotta,Senior Staff,Sales
418488,Susumu,Neiman,Senior Engineer,Development
418490,Aron,Suermann,Senior Staff,Finance
418493,Marke,Norsworthy,Senior Staff,Marketing
418495,Christoper,Ducloy,Engineer,Quality Management
418496,Sarita,Yurov,Senior Engineer,Development
418499,Ravishankar,Zockler,Senior Staff,Customer Service
418501,Udaiprakash,Slaats,Engineer,Development
418508,Mingzeng,Emden,Senior Engineer,Quality Management
418509,Jacqueline,Sullins,Staff,Marketing
418517,Sachio,Wynblatt,Senior Staff,Marketing
418523,Adly,Perna,Senior Engineer,Production
418531,Ranga,Velardi,Senior Engineer,Quality Management
418532,Mrinalini,Schwartzburd,Senior Engineer,Production
418540,Ramzi,Siprelle,Senior Staff,Customer Service
418544,Souichi,Dalton,Senior Staff,Sales
418545,Bowen,Miyakawa,Senior Engineer,Development
418547,Mihalis,Highland,Senior Engineer,Production
418549,Siamak,Guting,Senior Engineer,Customer Service
418550,Breannda,Baaz,Engineer,Development
418558,Fumiko,Perry,Staff,Sales
418563,Chikako,Snedden,Senior Engineer,Development
418565,Raimond,Czaja,Senior Engineer,Production
418566,Kazuhide,Snedden,Senior Engineer,Production
418572,Augustine,Itzfeldt,Engineer,Development
418578,Tsutomu,Legleitner,Senior Staff,Human Resources
418582,Wanqing,Rajaraman,Senior Engineer,Production
418584,Pranay,Usdin,Senior Engineer,Quality Management
418585,Emran,Falby,Technique Leader,Development
418589,Elgin,Jervis,Senior Engineer,Production
418594,Sungwon,Macedo,Senior Staff,Human Resources
418595,Shunichi,Granlund,Senior Staff,Marketing
418597,Akeno,Steinauer,Senior Staff,Sales
418598,Badri,Garnier,Staff,Research
418604,KayLiang,Kamber,Staff,Sales
418606,Michaela,Otillio,Engineer,Production
418607,Martins,Delgrande,Senior Engineer,Development
418608,Yakichi,Baezner,Senior Engineer,Development
418617,Aloys,Wissmann,Assistant Engineer,Development
418623,Alagu,Tsukuda,Technique Leader,Quality Management
418625,Brendon,Hofmeyr,Senior Staff,Finance
418628,Danil,Magalhaes,Staff,Sales
418636,Erzsebet,Henseler,Senior Engineer,Quality Management
418638,Oldrich,Sommer,Engineer,Development
418640,Naraig,Rosis,Assistant Engineer,Production
418642,Hatsukazu,DeMori,Senior Engineer,Customer Service
418645,Hidefumi,Gammage,Senior Engineer,Production
418651,Kendra,Ariola,Technique Leader,Development
418652,Leucio,Baby,Senior Engineer,Production
418656,Aluzio,Egerstedt,Senior Staff,Sales
418657,Sanjeeva,Ghemri,Senior Engineer,Production
418660,Sachio,Sudkamp,Staff,Human Resources
418662,Masali,Lagarias,Senior Staff,Customer Service
418669,Mariangiola,Wilharm,Senior Engineer,Development
418672,Anwar,Fendler,Senior Staff,Marketing
418677,Haldon,Bach,Technique Leader,Development
418679,Toong,Quadeer,Senior Staff,Sales
418685,Vishv,Luck,Staff,Customer Service
418686,Zhonghui,Binding,Engineer,Production
418693,Amabile,Majewski,Senior Staff,Sales
418695,Khatoun,Butterworth,Senior Staff,Marketing
418700,Arie,Molenaar,Senior Engineer,Production
418704,Ramalingam,Bahi,Senior Engineer,Development
418705,Adel,Khasidashvili,Staff,Human Resources
418717,Arunachalam,Magliocco,Senior Staff,Sales
418718,Maia,Porotnikoff,Senior Engineer,Development
418721,Roddy,Bolotov,Engineer,Development
418728,Arfst,Engelmann,Senior Staff,Human Resources
418729,Nakhoon,Miake,Senior Staff,Sales
418737,Golgen,Zweizig,Staff,Human Resources
418740,Giao,Saoudi,Senior Staff,Sales
418741,Nidapan,Gewali,Senior Engineer,Development
418743,Golgen,Orlowska,Senior Engineer,Production
418746,Phuoc,Tsunoo,Senior Staff,Customer Service
418749,Ymte,Vesel,Senior Engineer,Development
418751,Bangqing,Veldwijk,Engineer,Production
418756,Claudi,Chepyzhov,Senior Staff,Research
418757,Uinam,Zschoche,Senior Engineer,Development
418758,Mori,Henders,Senior Staff,Sales
418759,Janche,Wegerle,Staff,Sales
418761,Geoffry,Gornas,Senior Engineer,Production
418764,Shaleah,Mitchem,Senior Engineer,Research
418772,Dante,Boudaillier,Senior Staff,Sales
418774,Marko,Birta,Senior Engineer,Production
418786,DAIDA,Chaudhuri,Senior Staff,Sales
418794,Shunichi,Pintelas,Engineer,Development
418803,Baruch,Skogmar,Staff,Sales
418807,Harjit,Tetzlaff,Senior Staff,Research
418810,Shigeo,Itzfeldt,Senior Engineer,Production
418818,Gennady,Rahier,Engineer,Quality Management
418823,Mayuko,Rotem,Senior Staff,Human Resources
418825,Martina,Ramalingam,Senior Staff,Customer Service
418830,Srinidhi,Zucker,Staff,Customer Service
418833,Sachem,Sewelson,Senior Staff,Marketing
418838,Barun,Hitomi,Senior Staff,Marketing
418839,Sastry,Rothe,Senior Staff,Marketing
418843,Vugranam,Heyers,Senior Staff,Sales
418846,Juichirou,Heering,Senior Staff,Human Resources
418848,Deniz,Schwabacher,Senior Staff,Production
418849,Berhard,Michaels,Technique Leader,Development
418858,Yakichi,Bennis,Senior Engineer,Production
418860,Ymte,Dalton,Senior Staff,Marketing
418864,Krassimir,Nitsche,Senior Engineer,Production
418865,Luisa,Gihr,Staff,Sales
418868,Arlette,Belinskaya,Senior Staff,Customer Service
418873,Lein,Benzaken,Engineer,Development
418875,Elgin,Asser,Senior Staff,Production
418882,Harngdar,Koprowski,Senior Staff,Customer Service
418883,Hauke,Rissland,Senior Staff,Finance
418891,Gilbert,Rindone,Senior Engineer,Production
418894,Patricia,Hasenauer,Senior Staff,Research
418910,Odysseas,Gammage,Senior Engineer,Development
418920,Chuanyi,Biros,Senior Engineer,Production
418924,Mostafa,Speckmann,Senior Engineer,Development
418932,Tzu,Sinitsyn,Senior Engineer,Production
418935,Bikash,Rahier,Engineer,Development
418937,Sashi,Mitsuhashi,Assistant Engineer,Production
418949,Stabislas,Uludag,Engineer,Development
418952,Monique,Chiola,Senior Staff,Customer Service
418954,Dzung,Zeilberger,Senior Staff,Finance
418956,Noritoshi,Moffat,Staff,Marketing
418960,Maia,Bernardinello,Senior Engineer,Production
418966,Sumant,Luan,Staff,Sales
418968,Shahab,Kroon,Senior Engineer,Development
418972,Sumali,Thummel,Engineer,Production
418973,Baoqiu,Hashii,Senior Engineer,Development
418975,Ibibia,Sullins,Senior Staff,Finance
418981,Yakkov,Kamber,Senior Engineer,Production
418984,Randy,Bernini,Senior Engineer,Development
418992,Naftali,Sichman,Senior Staff,Marketing
