emp_no,first_name,last_name,birthdate,gender,hire_date,dept_no,dept_name
441371,Vidya,Leppanen,1955-07-08,F,1986-05-14,d007,Sales
441388,Sham,Kroft,1952-04-28,M,1985-11-10,d002,Finance
441388,Sham,Kroft,1952-04-28,M,1985-11-10,d003,Human Resources
441398,Chiradeep,Eiter,1954-02-04,F,1986-04-07,d003,Human Resources
441407,Atreyi,Roohalamini,1952-07-15,F,1985-10-27,d005,Development
441425,Niteen,Famili,1953-07-09,F,1985-09-19,d005,Development
441429,Ewing,Akaboshi,1953-08-07,F,1985-10-05,d001,Marketing
441449,Kiyokazu,Lally,1953-11-26,F,1986-10-13,d004,Production
441451,Fabrizio,Marletta,1953-06-16,M,1986-03-27,d005,Development
441459,Rosine,Schauser,1954-06-30,F,1985-11-23,d005,Development
441459,Rosine,Schauser,1954-06-30,F,1985-11-23,d008,Research
441461,Mang,Nations,1955-05-28,M,1986-09-12,d004,Production
441477,Kerryn,Sevcikova,1952-05-03,M,1987-01-09,d007,Sales
441478,Mats,Camarinopoulos,1953-06-22,M,1987-04-25,d005,Development
441487,Przemyslawa,Dulli,1954-03-25,M,1987-12-04,d005,Development
441493,Ger,Menhardt,1954-10-05,M,1986-12-05,d006,Quality Management
441495,Marie,Feldmann,1954-02-03,F,1988-12-01,d005,Development
441506,Kwun,Underwood,1955-09-15,M,1985-02-08,d004,Production
441515,Fox,Hasenauer,1954-09-12,M,1987-10-15,d006,Quality Management
441516,Sanjai,Nitsch,1954-01-01,M,1987-11-20,d005,Development
441516,Sanjai,Nitsch,1954-01-01,M,1987-11-20,d008,Research
441520,Shounak,Suermann,1952-04-02,M,1988-01-22,d008,Research
441529,Kazuhiko,Tasistro,1953-05-20,M,1988-11-25,d004,Production
441531,Heekeun,Chandrasekhar,1954-04-12,F,1986-08-21,d004,Production
441582,Munehiko,Schauser,1953-03-10,M,1988-11-06,d004,Production
441598,Jingling,Siepmann,1954-11-18,M,1986-06-20,d007,Sales
441609,Martins,Swiss,1954-02-03,M,1985-04-11,d005,Development
441628,Lubomir,Bazelow,1955-12-12,M,1985-10-23,d007,Sales
441666,Mohammed,Jullig,1954-05-13,F,1986-11-06,d003,Human Resources
441668,Huiqun,Crelier,1953-04-05,M,1987-11-12,d005,Development
441669,Raimond,Chimia,1952-08-15,F,1988-04-03,d007,Sales
441672,Inderjeet,Rabehasaina,1955-07-28,F,1988-06-15,d007,Sales
441674,Jiong,Heusch,1952-12-18,M,1988-04-02,d003,Human Resources
441688,Jayesh,Schwaller,1954-08-01,M,1988-06-08,d007,Sales
441691,Uri,Oehlmann,1955-09-15,M,1987-02-07,d009,Customer Service
441698,Reinhard,Halloran,1955-02-01,F,1986-11-18,d005,Development
441723,Houman,Granlund,1952-05-04,M,1986-09-20,d004,Production
441737,Sverrir,Coombs,1955-08-20,M,1988-03-25,d004,Production
441737,Sverrir,Coombs,1955-08-20,M,1988-03-25,d006,Quality Management
441762,Mircea,Delaune,1952-11-13,M,1985-05-11,d007,Sales
441773,Shigenori,Cesareni,1954-09-29,F,1988-07-29,d007,Sales
441784,Vasilii,Peroz,1954-09-09,M,1987-12-12,d005,Development
441826,Leandro,Einsfeld,1952-11-13,M,1987-03-19,d007,Sales
441826,Leandro,Einsfeld,1952-11-13,M,1987-03-19,d009,Customer Service
441839,Froduald,Christ,1953-08-11,F,1986-02-15,d007,Sales
441873,Georg,Perri,1953-01-18,F,1986-09-07,d007,Sales
441880,Xiping,Mikschl,1955-01-06,M,1985-08-11,d005,Development
441904,Rosalyn,Sambasivam,1954-09-19,M,1986-12-03,d007,Sales
441904,Rosalyn,Sambasivam,1954-09-19,M,1986-12-03,d009,Customer Service
441911,Susuma,Zweizig,1954-04-10,M,1987-01-29,d001,Marketing
441918,Bluma,Rettelbach,1954-02-16,F,1987-12-01,d002,Finance
441921,Jeanne,Hatcliff,1955-06-01,F,1988-02-15,d004,Production
441925,Kinh,Kusakabe,1953-04-29,M,1985-12-12,d004,Production
441927,Diederik,Oxman,1954-08-05,F,1986-01-06,d004,Production
441932,Shir,Tyugu,1953-09-20,M,1986-06-27,d005,Development
441939,Jayson,Hennings,1952-08-05,F,1985-04-08,d005,Development
441955,Sudhanshu,Sommer,1955-12-08,F,1987-05-16,d007,Sales
441970,Duangkaew,Puppe,1955-08-28,M,1986-09-14,d004,Production
441973,Hatsukazu,Egerstedt,1952-08-14,F,1987-09-29,d004,Production
441985,Xumin,Velardi,1953-06-23,M,1986-03-07,d004,Production
442014,Radhakrishnan,Gajiwala,1952-09-20,F,1988-07-06,d005,Development
442016,Yuping,Breugel,1954-06-05,M,1986-09-06,d002,Finance
442048,Shigeu,Stassinopoulos,1954-05-22,F,1987-03-13,d004,Production
442054,Sachar,Vendrig,1952-02-02,M,1985-11-04,d005,Development
442054,Sachar,Vendrig,1952-02-02,M,1985-11-04,d008,Research
442083,Shridhar,Perly,1954-01-17,M,1985-06-24,d004,Production
442083,Shridhar,Perly,1954-01-17,M,1985-06-24,d006,Quality Management
442085,Jeong,Peha,1955-03-29,M,1987-01-27,d007,Sales
442093,Arvind,Weisert,1952-06-01,M,1985-08-20,d005,Development
442114,Ibibia,Mandell,1955-12-08,M,1985-03-17,d001,Marketing
442131,Mark,Dredge,1953-05-24,M,1986-06-25,d009,Customer Service
442133,Bernd,Angel,1955-09-02,M,1985-07-14,d007,Sales
442141,Eben,Serot,1955-12-30,M,1988-03-16,d008,Research
442149,Utpal,Bodoff,1954-06-30,M,1987-05-25,d007,Sales
442167,Mohamadou,Vigier,1952-05-27,F,1988-06-24,d005,Development
442188,Lucian,Rahier,1952-09-08,M,1986-10-06,d007,Sales
442196,Muzhong,Hegner,1955-03-10,M,1987-06-26,d005,Development
442213,Masali,Hoogerwoord,1952-11-04,F,1985-07-22,d008,Research
442230,Anestis,Edelhoff,1955-07-24,F,1986-05-23,d004,Production
442230,Anestis,Edelhoff,1955-07-24,F,1986-05-23,d005,Development
442233,Lene,Azuma,1953-01-31,M,1986-03-31,d008,Research
442243,Yishai,Syrzycki,1955-11-22,M,1986-11-30,d006,Quality Management
442246,Richara,Linares,1952-03-19,M,1986-03-13,d005,Development
442260,Kayoko,Tokunaga,1955-10-17,F,1985-09-17,d005,Development
442265,Christophe,Navazio,1952-09-07,M,1985-02-09,d008,Research
442271,Chinho,Speer,1952-12-19,M,1987-06-27,d009,Customer Service
442275,Eric,Kropf,1952-03-08,F,1988-07-22,d005,Development
442314,Miquel,Schwartzburd,1954-08-20,M,1985-06-07,d004,Production
442314,Miquel,Schwartzburd,1954-08-20,M,1985-06-07,d006,Quality Management
442317,Jiong,Junet,1952-04-15,M,1988-11-20,d005,Development
442321,Toshimo,Hertweck,1955-04-02,F,1988-03-26,d002,Finance
442330,Quingbo,Veeraraghavan,1955-08-21,F,1987-10-10,d007,Sales
442350,Kagan,Kriebel,1952-03-07,M,1985-08-02,d009,Customer Service
442364,Barton,Oxman,1952-04-25,M,1986-06-07,d005,Development
442372,Conal,Sundgren,1954-10-03,F,1985-03-12,d006,Quality Management
442405,Evgueni,Zielinski,1953-12-23,F,1985-12-06,d005,Development
442429,Souichi,Hanabata,1952-07-14,M,1986-09-02,d005,Development
442430,Tse,Baak,1953-03-13,M,1985-12-07,d005,Development
442433,Jingling,Roohalamini,1955-07-31,M,1985-12-18,d009,Customer Service
442450,Shaleah,Bugaenko,1955-07-24,M,1986-02-26,d001,Marketing
442455,Youngkon,Gihr,1954-07-31,M,1985-10-26,d004,Production
442457,Zhigen,Jahnichen,1952-03-11,M,1985-11-04,d005,Development
442460,Leon,Ranon,1953-12-23,F,1988-05-14,d005,Development
442464,Toshiko,Naudin,1953-02-20,M,1987-05-31,d004,Production
442487,Miomir,Speer,1955-06-17,M,1985-11-27,d004,Production
442487,Miomir,Speer,1955-06-17,M,1985-11-27,d009,Customer Service
442515,Abdelwaheb,Langford,1954-08-26,M,1988-11-13,d004,Production
442539,Toshimori,Suri,1954-12-24,M,1987-05-02,d005,Development
442539,Toshimori,Suri,1954-12-24,M,1987-05-02,d008,Research
442542,Mang,Thiran,1952-02-17,M,1986-03-29,d001,Marketing
442550,Adib,Vadhan,1953-06-06,M,1986-02-17,d005,Development
442562,Masasuke,Backhouse,1953-06-03,F,1986-12-15,d004,Production
442572,Lorien,Hellwagner,1952-04-30,M,1985-09-17,d005,Development
442576,Shietung,Ramsey,1954-07-10,M,1988-01-30,d005,Development
442593,Geoffrey,Hockney,1955-10-09,F,1988-08-01,d006,Quality Management
442599,Nathan,Thombley,1955-12-23,M,1985-04-19,d006,Quality Management
442608,Nigel,Melichar,1952-10-31,M,1985-07-21,d005,Development
442613,Tsz,Knightly,1952-08-24,F,1987-08-28,d004,Production
442618,Jaewon,Piancastelli,1955-03-26,M,1987-12-29,d004,Production
442631,Ishfaq,Herbst,1954-09-20,M,1988-06-23,d008,Research
442649,Utz,Vendrig,1954-03-30,F,1986-01-07,d007,Sales
442668,Khue,Sanella,1955-08-04,F,1986-03-02,d008,Research
442679,Patricio,Foote,1954-05-04,M,1986-03-18,d005,Development
442689,Sverrir,Zucker,1953-02-05,M,1986-09-23,d008,Research
442699,Samphel,Baer,1955-03-10,M,1985-09-02,d005,Development
442709,Akemi,Renear,1954-09-13,F,1988-11-16,d003,Human Resources
442720,Sivanarayana,Kieras,1954-04-02,F,1988-02-08,d009,Customer Service
442731,Martine,Breugel,1953-02-08,F,1987-05-14,d009,Customer Service
442752,Vugranam,Luft,1955-05-20,M,1986-06-29,d007,Sales
442757,Noritoshi,Cannard,1952-11-18,M,1986-10-05,d004,Production
442763,Weidon,Barriga,1952-03-15,F,1985-08-18,d003,Human Resources
442765,Mark,Yeung,1955-09-25,F,1985-04-13,d009,Customer Service
442767,Matt,Ouhyoung,1954-06-01,M,1988-04-10,d003,Human Resources
442786,Jianhao,Lagarias,1953-01-22,M,1986-01-08,d008,Research
442802,Angus,Bazelow,1954-10-01,F,1988-04-23,d007,Sales
442812,Hugo,Rodiger,1954-10-29,F,1988-12-08,d007,Sales
442830,Ramachenga,Ranka,1952-04-16,M,1987-10-08,d004,Production
442834,Inderjeet,Falco,1955-08-21,F,1985-12-12,d008,Research
442838,Subhash,Millington,1954-05-09,M,1985-11-05,d006,Quality Management
442841,Mahendra,Guting,1954-05-13,M,1988-05-06,d005,Development
442846,Vishv,Matteis,1952-05-08,F,1985-02-21,d002,Finance
442850,Constantijn,Vitiello,1955-04-08,M,1988-02-02,d004,Production
442862,Munehiro,Dayang,1952-09-02,M,1987-05-05,d007,Sales
442867,King,Vrecion,1954-06-13,M,1988-06-10,d007,Sales
442878,Masaki,Takanami,1954-04-14,F,1986-05-03,d004,Production
442882,Sven,Weiland,1955-04-25,F,1985-07-03,d006,Quality Management
442883,Yinlin,Vendrig,1953-06-20,M,1987-09-01,d007,Sales
442907,Nitsan,Percebois,1954-11-28,F,1988-08-04,d005,Development
442909,Augustine,Schwabacher,1953-01-21,F,1986-06-23,d005,Development
442910,Hatim,Ellozy,1955-05-05,F,1988-06-06,d007,Sales
442929,Saniya,Klerer,1955-08-17,F,1986-08-03,d005,Development
442938,Xiaoqiu,Cusworth,1954-12-17,M,1985-12-02,d003,Human Resources
442947,Houman,Brattka,1954-02-22,M,1986-10-31,d003,Human Resources
442960,Marsha,Huttel,1953-06-19,M,1986-11-24,d004,Production
442966,Shaw,Ulupinar,1955-05-08,M,1987-05-12,d005,Development
442976,Mostafa,Zultner,1955-01-18,F,1988-11-22,d005,Development
442977,Marlo,Armand,1955-01-28,M,1986-05-24,d007,Sales
442986,Nalini,Zeleznik,1952-02-17,M,1988-06-23,d005,Development
442987,Sukumar,Sherertz,1955-01-30,M,1985-02-17,d004,Production
443023,Edwin,Range,1953-06-03,F,1985-04-05,d002,Finance
443078,Ortrud,Hennebert,1954-07-13,F,1986-12-20,d007,Sales
443093,Theirry,Beutelspacher,1952-05-21,M,1985-05-31,d008,Research
443097,Sudhanshu,Strandh,1953-08-17,M,1985-10-18,d007,Sales
443118,Saeed,Angel,1954-02-16,M,1987-07-30,d009,Customer Service
443121,Valdiodio,Goldhammer,1954-12-08,M,1986-01-20,d004,Production
443140,Feixiong,Pramanik,1953-12-17,F,1985-12-06,d007,Sales
443156,Hinrich,Wixon,1952-04-26,M,1985-10-16,d001,Marketing
443160,Paloma,Vuskovic,1954-11-07,M,1988-08-11,d005,Development
443182,Heather,Luca,1952-10-03,F,1986-08-03,d005,Development
443184,Fai,Rusterholz,1953-10-17,F,1988-01-08,d005,Development
443195,Manton,Bratten,1952-02-24,F,1985-08-21,d004,Production
443204,Lalit,Schapiro,1952-05-10,F,1985-02-25,d005,Development
443206,Marco,Oppitz,1954-06-18,F,1987-09-18,d001,Marketing
443208,Nakhoon,Nilsson,1952-08-21,F,1985-11-13,d005,Development
443215,Masato,Giarratana,1954-03-17,M,1987-05-28,d004,Production
443218,Xiahua,Noriega,1954-11-22,M,1986-01-08,d004,Production
443218,Xiahua,Noriega,1954-11-22,M,1986-01-08,d006,Quality Management
443228,Mohammad,Gecseg,1955-10-18,M,1985-11-25,d007,Sales
443233,Nahla,Heuter,1955-08-15,M,1985-09-26,d003,Human Resources
443240,Billie,Gimbel,1952-07-30,F,1987-11-06,d005,Development
443270,Vasiliy,Chvatal,1952-02-10,M,1987-04-24,d007,Sales
443283,Aluzio,Mamelak,1955-12-05,F,1985-03-25,d003,Human Resources
443297,Krister,Egerstedt,1953-02-24,M,1985-03-25,d005,Development
443297,Krister,Egerstedt,1953-02-24,M,1985-03-25,d008,Research
443303,Nadjib,Fadgyas,1953-06-09,F,1988-12-23,d007,Sales
443306,Mechthild,Sifakis,1954-09-18,M,1986-07-06,d005,Development
443307,Alagu,Bennis,1955-03-13,M,1987-10-10,d004,Production
443307,Alagu,Bennis,1955-03-13,M,1987-10-10,d006,Quality Management
443320,Kenton,Bugrara,1952-07-20,M,1985-05-18,d002,Finance
443325,Rasiah,Stanger,1953-09-11,F,1985-05-16,d001,Marketing
443332,Leandro,Birsak,1954-04-23,M,1986-10-19,d005,Development
443349,Pantung,Lorch,1954-02-01,M,1988-07-15,d002,Finance
443390,Arfst,Marwedel,1952-11-01,M,1986-07-05,d001,Marketing
443404,Xiaoheng,Feldhoffer,1952-04-11,F,1988-03-15,d007,Sales
443409,Elliott,Krybus,1953-03-10,M,1985-04-15,d005,Development
443411,Behnaam,Bahi,1955-11-12,F,1986-08-15,d007,Sales
443415,Murthy,Oxman,1955-06-18,M,1985-06-01,d009,Customer Service
443419,Kazuyasu,Ernst,1953-12-05,M,1986-04-04,d004,Production
443449,Vasiliy,Hasenauer,1953-09-29,F,1987-09-26,d004,Production
443450,Shawna,Denti,1953-05-31,M,1985-05-10,d007,Sales
443457,Kazuhisa,Demke,1953-05-16,F,1986-07-09,d007,Sales
443470,Valeri,Murtha,1954-10-07,M,1988-09-01,d008,Research
443510,Martial,Poupard,1954-05-18,M,1986-03-05,d005,Development
443510,Martial,Poupard,1954-05-18,M,1986-03-05,d008,Research
443554,Yolla,Klyachko,1953-10-26,M,1988-10-22,d005,Development
443557,Ute,Androutsos,1953-10-20,M,1985-12-10,d007,Sales
443562,Zorica,Panwar,1955-08-08,F,1986-12-03,d004,Production
443571,Siddarth,Garrabrants,1955-09-03,M,1985-07-17,d007,Sales
443573,Sanjiv,Rosiles,1955-05-11,M,1988-08-01,d004,Production
443591,Haldun,Lamparter,1954-09-28,M,1988-11-05,d006,Quality Management
443592,Dante,Wursthorn,1952-07-08,M,1986-12-27,d005,Development
443617,Hercules,Molberg,1953-10-10,M,1986-12-07,d001,Marketing
443634,Conor,Cusworth,1954-12-15,M,1987-12-24,d005,Development
443637,Mohua,Guenter,1952-12-18,F,1987-02-26,d007,Sales
443640,Martine,Rosaz,1952-11-28,F,1987-01-30,d005,Development
443647,Serif,Feldmann,1952-12-10,M,1988-04-01,d004,Production
443666,Bluma,Cherinka,1954-08-10,F,1985-11-25,d005,Development
443666,Bluma,Cherinka,1954-08-10,F,1985-11-25,d008,Research
443676,Masasuke,Gide,1952-03-15,F,1987-10-25,d007,Sales
443677,True,Parfitt,1954-09-19,M,1987-05-04,d003,Human Resources
443686,Tokuyasu,Polajnar,1953-12-17,F,1987-08-22,d004,Production
443696,Henk,Douceur,1955-01-08,F,1985-03-03,d007,Sales
443710,Margo,Stille,1955-02-06,M,1987-12-30,d004,Production
443713,Susumu,Besancenot,1952-04-11,F,1988-08-31,d004,Production
443713,Susumu,Besancenot,1952-04-11,F,1988-08-31,d005,Development
443715,Arif,Schonegge,1952-04-13,M,1985-09-09,d004,Production
443717,Hugh,Erdi,1953-03-18,M,1988-10-10,d004,Production
443733,Volkmar,Welham,1952-05-17,M,1986-01-11,d007,Sales
443735,Boriana,Guenter,1955-12-26,M,1986-10-14,d005,Development
443735,Boriana,Guenter,1955-12-26,M,1986-10-14,d008,Research
443737,Kazuhisa,Zolotykh,1953-01-22,M,1988-01-15,d005,Development
443738,Genki,Decleir,1954-09-10,F,1985-04-02,d004,Production
443747,Sorina,Genther,1952-04-12,M,1986-01-11,d001,Marketing
443752,Chinhyun,Rosiles,1953-04-21,M,1988-04-28,d005,Development
443759,Branimir,Comte,1955-02-24,F,1985-09-22,d007,Sales
443762,Masamitsu,Suomi,1954-11-02,F,1988-07-20,d003,Human Resources
443766,Van,Peot,1953-10-08,F,1987-10-08,d005,Development
443797,Nirmal,Armand,1954-03-16,M,1987-09-25,d005,Development
443797,Nirmal,Armand,1954-03-16,M,1987-09-25,d008,Research
443801,Yefim,Gopalakrishnan,1952-02-18,F,1986-05-24,d007,Sales
443823,Chaitali,Axelband,1952-12-26,F,1985-05-07,d003,Human Resources
443829,Taiji,Baez,1952-09-06,M,1985-06-09,d005,Development
443836,Teruyuki,Swiss,1952-11-10,F,1987-10-02,d004,Production
443838,Rimon,McClure,1952-11-17,M,1988-11-27,d007,Sales
443840,Oguz,Fairtlough,1955-05-04,F,1986-01-29,d007,Sales
443846,Uwe,Junet,1954-01-08,M,1988-09-19,d004,Production
443847,Leucio,Ligten,1953-09-15,M,1988-08-12,d005,Development
443878,Oksana,Sifakis,1953-08-16,F,1985-12-15,d001,Marketing
443909,Fumiya,Detkin,1954-05-09,M,1987-03-29,d001,Marketing
443917,Amstein,Lores,1952-05-26,M,1985-07-11,d007,Sales
443924,Tooru,Luca,1955-05-04,M,1985-08-17,d004,Production
443924,Tooru,Luca,1955-05-04,M,1985-08-17,d005,Development
443925,Franziska,Jenevein,1955-10-03,F,1988-02-06,d004,Production
443927,Geoffrey,Codenie,1954-03-24,F,1985-03-01,d008,Research
443928,Navid,Zschoche,1955-03-11,F,1986-05-11,d006,Quality Management
443930,Pramod,Schaft,1955-11-06,M,1987-06-17,d006,Quality Management
443942,Kwan,Heystek,1953-01-15,M,1986-12-18,d007,Sales
443945,Shimshon,Meriste,1954-02-25,M,1985-09-21,d002,Finance
443945,Shimshon,Meriste,1954-02-25,M,1985-09-21,d003,Human Resources
443967,Valery,Nourani,1954-10-08,F,1988-01-21,d003,Human Resources
443971,Dannz,Schreiter,1954-08-26,M,1987-04-23,d006,Quality Management
443979,Wayne,Oaver,1954-12-11,M,1986-08-18,d004,Production
443980,Sibyl,Geffroy,1953-09-08,F,1986-09-09,d008,Research
443986,Munenori,Tischendorf,1953-05-23,M,1987-01-18,d001,Marketing
443996,JiYoung,Suomi,1955-10-06,F,1987-07-07,d001,Marketing
444004,Adit,Baig,1952-09-24,M,1988-10-14,d004,Production
444034,Jackson,Bernardeschi,1955-10-17,M,1986-05-15,d007,Sales
444039,Kasidit,Redmiles,1952-10-12,M,1987-08-23,d006,Quality Management
444052,Shuky,Brobst,1954-07-09,F,1988-02-11,d009,Customer Service
444054,Prodip,Godskesen,1954-12-23,M,1985-03-18,d001,Marketing
444060,Niteen,Deyuan,1952-10-15,M,1987-06-26,d009,Customer Service
444061,Gal,Merks,1954-07-25,F,1985-12-24,d007,Sales
444061,Gal,Merks,1954-07-25,F,1985-12-24,d009,Customer Service
444094,Radhakrishnan,Alvarado,1953-03-06,M,1988-01-22,d003,Human Resources
444108,Ung,McClure,1954-09-24,M,1985-06-20,d007,Sales
444121,Takahito,Harllee,1954-09-20,M,1988-07-11,d009,Customer Service
444136,Qunsheng,Straney,1953-08-26,F,1987-06-26,d004,Production
444141,Kokou,Coombs,1952-03-04,M,1987-07-24,d004,Production
444148,Jamaludin,Wendorf,1953-06-13,F,1985-02-04,d004,Production
444151,Nahum,Avouris,1955-05-10,M,1985-08-03,d001,Marketing
444152,Nahum,Nastansky,1954-03-19,M,1985-02-04,d004,Production
444163,Uriel,Gente,1954-03-01,M,1987-03-21,d007,Sales
444167,Tremaine,Malabarba,1955-02-18,F,1986-04-29,d004,Production
444173,Steve,Matteis,1955-10-19,M,1988-09-03,d005,Development
444173,Steve,Matteis,1955-10-19,M,1988-09-03,d009,Customer Service
444183,Divier,Provine,1952-12-01,M,1988-08-10,d001,Marketing
444188,Ramachenga,McClure,1952-09-24,M,1987-10-18,d005,Development
444201,Yuichiro,Constantine,1955-05-16,M,1985-02-04,d004,Production
444201,Yuichiro,Constantine,1955-05-16,M,1985-02-04,d005,Development
444203,Parke,Stassinopoulos,1955-03-06,M,1986-03-12,d004,Production
444209,Bluma,Shumilov,1953-11-06,F,1988-03-10,d004,Production
444212,Van,Porotnikoff,1953-02-17,M,1985-07-25,d002,Finance
444223,Krisda,Ramsay,1955-03-31,M,1988-01-15,d007,Sales
444274,Bokyung,Uludag,1953-07-03,F,1985-05-06,d007,Sales
444283,Boriana,Luke,1952-11-16,M,1987-11-07,d004,Production
444283,Boriana,Luke,1952-11-16,M,1987-11-07,d009,Customer Service
444286,Kien,Lamba,1955-07-07,M,1987-06-03,d001,Marketing
444299,Moie,Cyre,1953-04-22,M,1988-09-13,d008,Research
444312,Baocai,Polajnar,1955-01-21,F,1986-01-19,d004,Production
444312,Baocai,Polajnar,1955-01-21,F,1986-01-19,d006,Quality Management
444353,Mansur,Zeilberger,1955-06-27,F,1986-12-09,d004,Production
444370,Masanao,Genin,1952-08-17,M,1988-10-13,d001,Marketing
444370,Masanao,Genin,1952-08-17,M,1988-10-13,d003,Human Resources
444373,Sastry,Hitomi,1954-10-11,F,1986-07-31,d003,Human Resources
444374,Shigehito,Swen,1953-02-17,M,1988-06-19,d002,Finance
444379,Atreye,Ranka,1953-01-21,F,1986-12-04,d005,Development
444380,Gor,Conta,1954-03-06,F,1987-07-22,d005,Development
444380,Gor,Conta,1954-03-06,F,1987-07-22,d008,Research
444388,Gudjon,Flexer,1955-12-24,F,1985-08-01,d006,Quality Management
444396,Make,Highland,1953-09-22,M,1985-12-25,d004,Production
444420,Gita,Ramsay,1952-06-30,M,1985-04-22,d005,Development
444421,Chaoyi,Tsunoo,1954-02-27,F,1987-08-08,d009,Customer Service
444435,Yahiko,Narwekar,1952-09-10,F,1987-04-21,d004,Production
444447,Chuanti,Leuchs,1955-10-19,M,1986-06-19,d007,Sales
444447,Chuanti,Leuchs,1955-10-19,M,1986-06-19,d009,Customer Service
444450,Mohua,Terwilliger,1953-08-06,M,1987-09-03,d005,Development
444483,Naraig,Rahimi,1952-12-03,F,1985-03-20,d006,Quality Management
444494,Hugo,Merle,1952-12-22,M,1985-12-26,d007,Sales
444494,Hugo,Merle,1952-12-22,M,1985-12-26,d009,Customer Service
444496,Yuriy,Jording,1953-03-05,F,1986-09-18,d004,Production
444501,Mostafa,Bernick,1955-08-19,M,1988-10-15,d005,Development
444503,Koichi,Garnham,1953-05-27,F,1988-09-18,d005,Development
444505,Hyuckchul,Auyong,1954-08-08,M,1988-12-11,d005,Development
444508,Kaijung,Bahl,1955-06-16,F,1985-08-29,d007,Sales
444521,Lijie,Vecchi,1954-06-14,F,1987-07-31,d005,Development
444551,Ipke,Gien,1954-10-31,M,1985-08-17,d007,Sales
444553,Nikolaus,Gluchowski,1954-05-11,F,1987-01-05,d007,Sales
444553,Nikolaus,Gluchowski,1954-05-11,F,1987-01-05,d009,Customer Service
444558,Ebru,Maliniak,1954-05-07,F,1986-05-27,d005,Development
444560,Jeane,Kilgour,1953-03-05,F,1987-02-02,d005,Development
444568,Valter,Kroll,1955-12-11,F,1986-12-21,d009,Customer Service
444575,Masaru,Thummel,1953-03-07,F,1987-02-23,d008,Research
444590,Bouchung,Ranft,1953-01-01,M,1987-06-08,d006,Quality Management
444595,Masako,Papadias,1952-04-13,F,1985-07-15,d004,Production
444605,Iara,Skafidas,1955-01-09,F,1986-12-22,d007,Sales
444621,Persi,Hardjono,1953-07-17,M,1987-07-16,d001,Marketing
444621,Persi,Hardjono,1953-07-17,M,1987-07-16,d007,Sales
444626,Ingemar,Heiserman,1955-06-28,M,1988-01-21,d009,Customer Service
